Gyro values [b-fr]:   9.856  -0.413  -1.309 | Abs.   9.951 [dps] @ t=  1541514533939[msec]
Gyro values [b-fr]:   9.863  -0.301  -1.239 | Abs.   9.945 [dps] @ t=  1541514534139[msec]
Gyro values [b-fr]:   9.891  -0.231  -1.281 | Abs.   9.976 [dps] @ t=  1541514534339[msec]
Gyro values [b-fr]:   9.912  -0.140  -1.176 | Abs.   9.982 [dps] @ t=  1541514534539[msec]
Gyro values [b-fr]:   9.898  -0.133  -1.022 | Abs.   9.952 [dps] @ t=  1541514534739[msec]
Gyro values [b-fr]:   9.961  -0.189  -0.756 | Abs.   9.991 [dps] @ t=  1541514534939[msec]
Gyro values [b-fr]:   9.933  -0.147  -0.686 | Abs.   9.958 [dps] @ t=  1541514535139[msec]
Gyro values [b-fr]:  10.031  -0.203  -0.574 | Abs.  10.049 [dps] @ t=  1541514535339[msec]
Gyro values [b-fr]:  10.031  -0.252  -0.707 | Abs.  10.059 [dps] @ t=  1541514535539[msec]
Gyro values [b-fr]:   9.891  -0.182  -0.784 | Abs.   9.924 [dps] @ t=  1541514535739[msec]
Gyro values [b-fr]:   9.730  -0.147  -1.029 | Abs.   9.785 [dps] @ t=  1541514535939[msec]
Gyro values [b-fr]:   9.807  -0.133  -1.120 | Abs.   9.872 [dps] @ t=  1541514536239[msec]
Gyro values [b-fr]:   9.751  -0.112  -1.029 | Abs.   9.806 [dps] @ t=  1541514536439[msec]
Gyro values [b-fr]:   9.982  -0.049  -0.889 | Abs.  10.022 [dps] @ t=  1541514536639[msec]
Gyro values [b-fr]:  10.108  -0.098  -0.805 | Abs.  10.140 [dps] @ t=  1541514536839[msec]
Gyro values [b-fr]:  10.157  -0.217  -0.805 | Abs.  10.191 [dps] @ t=  1541514537039[msec]
Gyro values [b-fr]:  10.192  -0.238  -0.728 | Abs.  10.221 [dps] @ t=  1541514537239[msec]
Gyro values [b-fr]:  10.248  -0.385  -0.840 | Abs.  10.290 [dps] @ t=  1541514537439[msec]
Gyro values [b-fr]:  10.066  -0.476  -0.910 | Abs.  10.118 [dps] @ t=  1541514537639[msec]
Gyro values [b-fr]:  10.073  -0.427  -1.057 | Abs.  10.137 [dps] @ t=  1541514537839[msec]
Gyro values [b-fr]:  10.108  -0.406  -1.043 | Abs.  10.170 [dps] @ t=  1541514538039[msec]
Gyro values [b-fr]:   9.982  -0.546  -1.141 | Abs.  10.062 [dps] @ t=  1541514538239[msec]
Gyro values [b-fr]:   9.898  -0.357  -1.099 | Abs.   9.965 [dps] @ t=  1541514538539[msec]
Gyro values [b-fr]:   9.884  -0.280  -1.092 | Abs.   9.948 [dps] @ t=  1541514538739[msec]
Gyro values [b-fr]:   9.800  -0.224  -0.980 | Abs.   9.851 [dps] @ t=  1541514538939[msec]
Gyro values [b-fr]:   9.653  -0.182  -0.917 | Abs.   9.698 [dps] @ t=  1541514539139[msec]
Gyro values [b-fr]:   9.758  -0.091  -0.847 | Abs.   9.795 [dps] @ t=  1541514539339[msec]
Gyro values [b-fr]:   9.667  -0.077  -0.833 | Abs.   9.703 [dps] @ t=  1541514539539[msec]
Gyro values [b-fr]:   9.744  -0.112  -0.819 | Abs.   9.779 [dps] @ t=  1541514539739[msec]
Gyro values [b-fr]:   9.793  -0.245  -0.770 | Abs.   9.826 [dps] @ t=  1541514539939[msec]
Gyro values [b-fr]:   9.933  -0.154  -0.812 | Abs.   9.967 [dps] @ t=  1541514540139[msec]
Gyro values [b-fr]:  10.038  -0.238  -0.882 | Abs.  10.079 [dps] @ t=  1541514540439[msec]
Gyro values [b-fr]:  10.024  -0.224  -0.784 | Abs.  10.057 [dps] @ t=  1541514540639[msec]
Gyro values [b-fr]:   9.919  -0.189  -0.938 | Abs.   9.965 [dps] @ t=  1541514540839[msec]
Gyro values [b-fr]:  10.045  -0.301  -0.987 | Abs.  10.098 [dps] @ t=  1541514541039[msec]
Gyro values [b-fr]:   9.947  -0.231  -0.966 | Abs.   9.996 [dps] @ t=  1541514541239[msec]
Gyro values [b-fr]:   9.765  -0.273  -1.092 | Abs.   9.830 [dps] @ t=  1541514541439[msec]
Gyro values [b-fr]:   9.772  -0.196  -0.917 | Abs.   9.817 [dps] @ t=  1541514541639[msec]
Gyro values [b-fr]:   9.968  -0.175  -0.630 | Abs.   9.989 [dps] @ t=  1541514541839[msec]
Gyro values [b-fr]:  10.080  -0.084  -0.784 | Abs.  10.111 [dps] @ t=  1541514542139[msec]
Gyro values [b-fr]:  10.087  -0.112  -0.763 | Abs.  10.116 [dps] @ t=  1541514542339[msec]
