Gyro values [b-fr]:  -0.292  -0.263 -15.845 | Abs.  15.849 [dps] @ t=         365200[msec]
Gyro values [b-fr]:  -0.235  -0.045 -15.886 | Abs.  15.887 [dps] @ t=         366200[msec]
Gyro values [b-fr]:  -0.363  -0.060 -15.759 | Abs.  15.763 [dps] @ t=         367400[msec]
Gyro values [b-fr]:  -0.337  -0.197 -15.827 | Abs.  15.832 [dps] @ t=         368400[msec]
Gyro values [b-fr]:  -0.387  -0.126 -15.697 | Abs.  15.703 [dps] @ t=         369600[msec]
Gyro values [b-fr]:  -0.625   0.049 -16.023 | Abs.  16.035 [dps] @ t=         370600[msec]
Gyro values [b-fr]:  -0.606  -0.042 -15.893 | Abs.  15.904 [dps] @ t=         371800[msec]
Gyro values [b-fr]:  -0.487  -0.225 -16.100 | Abs.  16.109 [dps] @ t=         372800[msec]
Gyro values [b-fr]:  -0.341  -0.207 -16.316 | Abs.  16.321 [dps] @ t=         374000[msec]
Gyro values [b-fr]:  -0.307  -0.176 -15.942 | Abs.  15.946 [dps] @ t=         375200[msec]
Gyro values [b-fr]:  -0.283  -0.237 -15.838 | Abs.  15.843 [dps] @ t=         376200[msec]
Gyro values [b-fr]:  -0.283  -0.206 -15.746 | Abs.  15.750 [dps] @ t=         377400[msec]
Gyro values [b-fr]:  -0.449  -0.242 -15.718 | Abs.  15.726 [dps] @ t=         378400[msec]
Gyro values [b-fr]:  -0.617  -0.168 -15.849 | Abs.  15.862 [dps] @ t=         379600[msec]
Gyro values [b-fr]:  -0.515  -0.084 -16.104 | Abs.  16.113 [dps] @ t=         380600[msec]
Gyro values [b-fr]:  -0.337  -0.257 -16.108 | Abs.  16.113 [dps] @ t=         381800[msec]
Gyro values [b-fr]:  -0.277  -0.647 -16.059 | Abs.  16.074 [dps] @ t=         382800[msec]
Gyro values [b-fr]:  -0.334  -0.584 -16.175 | Abs.  16.189 [dps] @ t=         384000[msec]
Gyro values [b-fr]:  -0.364  -0.346 -15.669 | Abs.  15.677 [dps] @ t=         385200[msec]
Gyro values [b-fr]:  -0.494  -0.339 -15.433 | Abs.  15.445 [dps] @ t=         386200[msec]
Gyro values [b-fr]:  -0.489  -0.309 -15.547 | Abs.  15.558 [dps] @ t=         387400[msec]
Gyro values [b-fr]:  -0.563  -0.258 -15.483 | Abs.  15.495 [dps] @ t=         388400[msec]
Gyro values [b-fr]:  -0.438  -0.178 -15.737 | Abs.  15.744 [dps] @ t=         389600[msec]
Gyro values [b-fr]:  -0.404  -0.052 -16.073 | Abs.  16.078 [dps] @ t=         390600[msec]
Gyro values [b-fr]:  -0.326  -0.194 -16.065 | Abs.  16.069 [dps] @ t=         391800[msec]
Gyro values [b-fr]:  -0.265  -0.337 -16.093 | Abs.  16.099 [dps] @ t=         392800[msec]
Gyro values [b-fr]:  -0.291  -0.535 -15.628 | Abs.  15.639 [dps] @ t=         394000[msec]
Gyro values [b-fr]:  -0.373  -0.325 -15.563 | Abs.  15.571 [dps] @ t=         395200[msec]
Gyro values [b-fr]:  -0.457  -0.235 -15.712 | Abs.  15.720 [dps] @ t=         396200[msec]
Gyro values [b-fr]:  -0.689  -0.066 -15.955 | Abs.  15.970 [dps] @ t=         397400[msec]
Gyro values [b-fr]:  -0.658  -0.086 -15.775 | Abs.  15.789 [dps] @ t=         398400[msec]
Gyro values [b-fr]:  -0.508  -0.226 -16.015 | Abs.  16.025 [dps] @ t=         399600[msec]
Gyro values [b-fr]:  -0.360  -0.307 -16.193 | Abs.  16.200 [dps] @ t=         400600[msec]
Gyro values [b-fr]:  -0.318  -0.395 -15.911 | Abs.  15.919 [dps] @ t=         401800[msec]
Gyro values [b-fr]:  -0.263  -0.442 -15.459 | Abs.  15.467 [dps] @ t=         403000[msec]
Gyro values [b-fr]:  -0.386  -0.400 -15.403 | Abs.  15.413 [dps] @ t=         404000[msec]
Gyro values [b-fr]:  -0.334  -0.540 -15.722 | Abs.  15.735 [dps] @ t=         405200[msec]
Gyro values [b-fr]:  -0.428  -0.337 -15.886 | Abs.  15.896 [dps] @ t=         406200[msec]
Gyro values [b-fr]:  -0.561  -0.323 -16.024 | Abs.  16.037 [dps] @ t=         407400[msec]
Gyro values [b-fr]:  -0.535  -0.450 -16.145 | Abs.  16.161 [dps] @ t=         408400[msec]
Gyro values [b-fr]:  -0.463  -0.327 -15.951 | Abs.  15.961 [dps] @ t=         409600[msec]
Gyro values [b-fr]:  -0.315  -0.267 -15.784 | Abs.  15.790 [dps] @ t=         410600[msec]
Gyro values [b-fr]:  -0.354  -0.271 -15.935 | Abs.  15.941 [dps] @ t=         411800[msec]
Gyro values [b-fr]:  -0.592  -0.218 -15.627 | Abs.  15.639 [dps] @ t=         413000[msec]
Gyro values [b-fr]:  -0.569  -0.150 -15.492 | Abs.  15.503 [dps] @ t=         414000[msec]
Gyro values [b-fr]:  -0.534  -0.181 -15.759 | Abs.  15.769 [dps] @ t=         415200[msec]
Gyro values [b-fr]:  -0.653  -0.206 -15.685 | Abs.  15.700 [dps] @ t=         416200[msec]
Gyro values [b-fr]:  -0.592  -0.507 -15.671 | Abs.  15.691 [dps] @ t=         417400[msec]
Gyro values [b-fr]:  -0.319  -0.644 -15.907 | Abs.  15.924 [dps] @ t=         418400[msec]
Gyro values [b-fr]:  -0.153  -0.368 -15.872 | Abs.  15.877 [dps] @ t=         419600[msec]
Gyro values [b-fr]:  -0.287  -0.347 -15.545 | Abs.  15.552 [dps] @ t=         420800[msec]
Gyro values [b-fr]:  -0.351  -0.170 -15.745 | Abs.  15.750 [dps] @ t=         421800[msec]
Gyro values [b-fr]:  -0.319  -0.101 -15.926 | Abs.  15.929 [dps] @ t=         423000[msec]
Gyro values [b-fr]:  -0.435  -0.080 -15.728 | Abs.  15.734 [dps] @ t=         424000[msec]
Gyro values [b-fr]:  -0.440  -0.206 -15.751 | Abs.  15.758 [dps] @ t=         425200[msec]
Gyro values [b-fr]:  -0.453  -0.172 -16.026 | Abs.  16.033 [dps] @ t=         426200[msec]
Gyro values [b-fr]:  -0.531  -0.211 -15.886 | Abs.  15.897 [dps] @ t=         427400[msec]
Gyro values [b-fr]:  -0.389  -0.363 -15.812 | Abs.  15.821 [dps] @ t=         428400[msec]
Gyro values [b-fr]:  -0.317  -0.372 -15.968 | Abs.  15.975 [dps] @ t=         429600[msec]
Gyro values [b-fr]:  -0.430  -0.214 -15.719 | Abs.  15.726 [dps] @ t=         430800[msec]
Gyro values [b-fr]:  -0.382  -0.246 -15.714 | Abs.  15.721 [dps] @ t=         431800[msec]
Gyro values [b-fr]:  -0.418  -0.130 -15.817 | Abs.  15.823 [dps] @ t=         433000[msec]
Gyro values [b-fr]:  -0.436  -0.133 -15.697 | Abs.  15.703 [dps] @ t=         434000[msec]
Gyro values [b-fr]:  -0.510  -0.327 -15.620 | Abs.  15.632 [dps] @ t=         435200[msec]
Gyro values [b-fr]:  -0.494  -0.283 -15.673 | Abs.  15.683 [dps] @ t=         436200[msec]
Gyro values [b-fr]:  -0.268  -0.234 -15.998 | Abs.  16.002 [dps] @ t=         437400[msec]
Gyro values [b-fr]:  -0.221  -0.191 -16.196 | Abs.  16.199 [dps] @ t=         438400[msec]
Gyro values [b-fr]:  -0.375  -0.153 -15.982 | Abs.  15.987 [dps] @ t=         439600[msec]
Gyro values [b-fr]:  -0.510  -0.088 -15.873 | Abs.  15.881 [dps] @ t=         440800[msec]
Gyro values [b-fr]:  -0.599  -0.192 -15.878 | Abs.  15.890 [dps] @ t=         441800[msec]
